,title,skill,address,skillAndExperience
1726,5-9 Sr. Frontend Backend-Java/React/.NET,"[
Java

, 
.NET

, 
Golang

]","
102 Tran Hung Dao, District 1, Ho Chi Minh
See map

","

Thu nhập hấp dẫn, cạnh tranh trên thị trường (2000-4000$).
Các khoản phụ cấp: ăn sáng, ăn trưa, gửi xe, xăng xe đi lại.
Chế độ BHXH, BHYT, BHTN đầy đủ theo quy định của nhà nước.
Các chế độ hiếu hỷ, thăm hỏi, động viên cho cán bộ nhân viên chủ chốt.
Thưởng Tết tháng 13 theo quy định và tình hình kinh doanh của công ty.
Được đào tạo để nâng cao chuyên môn, kỹ năng mềm và quy trình làm việc.
Đồng nghiệp trẻ, vui vẻ, hòa đồng; được hướng dẫn bởi techlead có tâm, có tầm.
Môi trường quy tụ đội ngũ nhân sự tài năng từ các trường đại học CNTT top đầu VN.
Làm việc tại công ty hàng đầu trong lĩnh vực vận tải hành khách, tạo ra sản phẩm cho hàng triệu khách hàng sử dụng.

"
1727,5-10 Senior Mobile (iOS/Android/Flutter),"[
React Native

, 
Android

, 
iOS

]","
102 Tran Hung Dao, District 1, Ho Chi Minh
See map

","

Thu nhập hấp dẫn, cạnh tranh trên thị trường (2000$-4000$).
Các khoản phụ cấp: ăn sáng, ăn trưa, gửi xe, xăng xe đi lại.
Chế độ BHXH, BHYT, BHTN đầy đủ theo quy định của nhà nước.
Các chế độ hiếu hỷ, thăm hỏi, động viên cho cán bộ nhân viên chủ chốt.
Thưởng Tết tháng 13 theo quy định và tình hình kinh doanh của công ty.
Được đào tạo để nâng cao chuyên môn, kỹ năng mềm và quy trình làm việc.
Đồng nghiệp trẻ, vui vẻ, hòa đồng; được hướng dẫn bởi techlead có tâm, có tầm.
Môi trường quy tụ đội ngũ nhân sự tài năng từ các trường đại học CNTT top đầu VN.
Làm việc tại công ty hàng đầu trong lĩnh vực vận tải hành khách, tạo ra sản phẩm cho hàng triệu khách hàng sử dụng.

"
1728,[Remote] Senior Java Developer (Spring),"[
Java

, 
MySQL

, 
Spring

]","
Ho Chi Minh, Other, Ho Chi Minh
See map

","
Work Styles
Full remote. You can work from all over the world. Of course, you can also work from your home.
Full flex time system. You can work anytime in your timezone, but you need to attend regular team and company meetings.
Can work part-time during the probation if you recently have a full-time job.
Selection Process
Culture interview (30 min)
Coding assignment (homework)
Technical interview (30-60min)
Team match interview (30-60 min)
Final interview (30-60min)
Trial period (2-4 weeks)
Benefits
Premium insurance, private health insurance
MacBook M1 Pro provided
22 annual leaves, paid time off
Tax payment (maximum 10% of salary)
Stock option system
Special events, occasions celebrations, and gifts
Co-working space
Sponsorship for classes according to your demand. For instance, we’re providing English classes and some classes on Udemy.
Some benefits if you'll work as a full-time regular employee

"
1729,Business Analyst (Agile/ English),"[
Business Analyst

, 
Agile

, 
English

]","
REE TOWER , 9 Doan Van Bo street, ward 13, district 4., District 4, Ho Chi Minh
See map

","
BENEFIT
International Premium Healthcare
13th month of salary 
Paid Leave (14 days/year) 
Team Building, Company Trip, Birthday party, tea-break, team talks,… 
Free Lunch on Friday 
Free to use food and drinks at pantry 

"
1730,Junior Business Analyst (English),"[
Business Analyst

, 
English

, 
QA QC

]","
Toà nhà Central Park, Tầng 8, 208 Nguyễn Trãi, Phường Phạm Ngũ Lão, District 1, Ho Chi Minh
See map

","

A young and dynamic team where you can develop your career path and improve your English skills
An exciting project which uses cutting-edge technology
14 days annual leave per year
13th-month salary
Private insurance for employees. After 1 year, company will cover the insurance for family members (spouse, children)
Providing Laptop to work
Company trip 
Annual health check 
Monthly teambuilding activities

"
1731,IT Business Analyst (up to $2000),"[
Business Analyst

, 
Agile

, 
English

]","
244 Cống Quỳnh, Pham Ngu Lao Ward, District 1, Ho Chi Minh
See map

","

Premium healthcare plan for employee and family members (spouse and children)
Gross salary which includes tax, medical, social and unemployment insurance
Performance reviews twice a year
13th month salary and performance bonuses
14 days annual leave + 01 birthday off
Annual health check
Laptop provided (Mac/Windows)
Free parking, coffee, and snacks
Access to paid learning and development programs
Regular team dinners and team building activities
International, friendly working environment
Hybrid work model

"
1732,Solution Software Architect (BA),"[
Software Architect

, 
Business Analyst

]","
Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi
See map

","

Mức lương cạnh tranh, hấp dẫn (Thưởng xếp loại thực hiện công việc 6 tháng/lần, thưởng sinh nhật ngân hàng, thưởng các ngày lễ tết trong năm…).
Chế độ phúc lợi cạnh tranh: Du lịch hàng năm, Khám sức khỏe định kì hàng năm; Gói bảo hiểm sức khỏe; Các hoạt động tri ân, chăm lo đời sống tinh thần CBNV và Thân nhân...
Môi trường làm việc chuyên nghiệp, thân thiện, cởi mở.
Được làm việc với các hệ thống hiện đại, tiên tiến nhất thị trường, áp dụng các công nghệ hàng đầu về an ninh bảo mật để đảm bảo an toàn cho người sử dụng.
Cơ hội học hỏi nghiệp vụ ngân hàng.

"
1733,Senior Software Architect (Android/iOS),"[
Software Architect

, 
Java

, 
Android

]","
5th Floor, H3 Building, 384 Hoang Dieu, District 4, Ho Chi Minh
See map

","
Why you'll love working here
Competitive salary (100% salary during probation)

Bonus:
13th-month salary paid in December
Performance bonus



Insurance:
Social Insurance on full salary starts from probation
Premium health insurance for employees and family, even in probation



Annual leave: up to 15 days/year (and plus Volunteer time off, and plus Summer hours...) Enjoy!

Gift and Care:
Welcome watch after probation
Monthly mobile cards: 500,000 VND
Silver membership at Getfit Gym & Yoga Center downstairs
Free lunch and free dinner (if you work after 20:00)



All tools you need: Mac/Windows, iOS/Android, Testing devices/State-of-the-art wearables, you name it.

Learning and beyond: Opportunities to work with Tech giants, multi-national offices and develop yourself through training programs, language class,...

Employee engagement activities: From team building, sports competition, Halloween to Christmas to Year-end-parties to the Lunar new year... Yah, we work hard, we play hard!

"
1734,Software Architect,"[
Software Architect

, 
Python

, 
Java

]","
Anna Building, Quang Trung Software City, District 12, Ho Chi Minh
See map

","

13th-month salary and annual performance bonuses
Full coverage of social insurance
Premium healthcare insurance 
Company trip and team building activities
Professional and transparent working environment

"
1735,Software Architect,"[
Software Architect

, 
Wordpress

, 
PHP

]","
630 Ngô Quyền, Son Tra, Da Nang
See map

","

Referral Incentive
Signing Bonus for candidate who onboards in Q4 annually (Up to full of negotiated salary)
Year-end bonus, work anniversary bonus, birthday gift, etc.
Commission for introducing new projects to the company
Annual salary increase based on job performance results
>20 days off per year
Professional training & social workshops weekly
Advanced English class with native speakers for all levels
Contribution for Vietnam Social Security from probation period. 
FREE daily healthy snack and Friday lunch  
Team building events & holiday: Company retreat, Family Day, Thanksgiving, Christmas, Year End party
Weekly sport activities: Table tennis, football, badminton

"
1736,IT - Software Architect,"[
SQL

, 
Oracle

]","
444 CMT8, Ward 11, District 3, Ho Chi Minh
See map

","
• Average 15 Monthly Base salary per year• ACB Health Care.• Meal Allowance.• Preferential loan as regulated by ACB• Yearly Medical Checkup & Team building activities.• Professional and Transparent Working Environment
"
