,title,skill,address,skillAndExperience
793,Full Stack Developer (NodeJS/JavaScript/SQL) Remote,"[
NodeJS

, 
SQL

, 
JavaScript

]","
Remote
See map

","

Preferred remote locations are HCMC, Can Tho, Binh Duong and Long An
Bachelor’s Degree in Computer Science or closely related field
Experienced Developer - 2 to 3 yrs of professional experience in software development
Senior Developer -  6+ years of professional experience in software development
Good written and verbal communication skills in English
Strong procedural and OOP programming skills
Strong understanding of data modeling and relational databases
Strong debugging, troubleshooting, and problem-solving skills
Experience with NodeJS and JavaScript frameworks is a must
Experience with SQL and NoSQL
Experience in writing and consuming RESTful APIs 
Familiarity with the Microservices Architecture
Familiarity with Agile methodologies of Scrum/Kanban 
Knowledge of professional software in engineering practices & best practices for the full software development lifecycle, including coding standards, code reviews, source control management, and test-driven development
A desire to learn, grow, and enjoy the responsibility and accountability that comes with high levels of ownership and autonomy 
Experience in a startup working environment is a plus
Nice to have: 
Experience with Google, AWS, Azure cloud-based development
Experience with Docker Containers, Kubernetes 

"
794,"NodeJS Dev (JavaScript, TypeScript)","[
NodeJS

, 
JavaScript

, 
TypeScript

]","
Tòa Nhà 48/141 Đường Nguyễn Khang, Yên Hòa, Cau Giay, Ha Noi
See map

","
Yêu cầu kỹ thuật
Nắm vững về lập trình hướng đối tượng
Nắm vững về Javascript, Typescript, NodeJS
Có kiến thức cơ bản về HTML, CSS
Có kinh nghiệm phát triển web application sử dụng NodeJS với các framework ExpressJS
Có kinh nghiệm làm việc với cơ sở dữ liệu MongoDB
Có hiểu biết về RESTful, JSON
Ưu tiên các ứng viên đã từng làm việc với Puppeteer, Multilogin, Gologin … 

"
795,"Software Developer (NodeJS, Java, Unix C)","[
NodeJS

, 
JavaScript

, 
Java

]","
88 Lang Ha, Sky City Tower, Dong Da, Ha Noi
See map

","

Tốt nghiệp Đại học trở lên chuyên ngành Công nghệ Thông tin, Hệ thống Thông tin Quản lý;
Kinh nghiệm làm việc với Node.js, hệ điều hành UNIX C, JAVA;
Kinh nghiệm xử lý cập nhật dữ liệu real-time và tối ưu hiệu suất trên web, web responsive;
Kinh nghiệm làm về lĩnh vực chứng khoán, ngân hàng.
Sử dụng thành thạo tin học văn phòng và các phần mềm ứng dụng;
Có khả năng giao tiếp Tiếng Anh cơ bản, ưu tiên ứng viên biết Tiếng Hàn;
Có khả năng làm việc độc lập và làm việc nhóm;
Mong muốn xây dựng và cải tiến sản phẩm hướng tới người dùng cuối;

"
796,"Senior Web Developer (NodeJS, ReactJS) ~30M","[
NodeJS

, 
JavaScript

, 
ReactJS

]","
Tầng 9, Tòa IDMC Mỹ Đình, 18 Tôn Thất Thuyết, Nam Từ Liêm, Hà Nội., Nam Tu Liem, Ha Noi
See map

","

Có kinh nghiệm làm việc với hệ thống backend được viết bằng NodeJS, hệ thống frontend được viết bằng ReactJS.
Thành thạo Node JS, ReactJS, HTML/CSS và Javascript.
Có kinh nghiệm xây dựng cơ sở hạ tầng để phục vụ Ứng dụng Front-End
Nắm rõ toàn bộ quá trình phát triển web (thiết kế, phát triển và thực thi).
Có kiến thức và kinh nghiệm làm việc với Microservices Architecture, Software design principles, Unit and functional testing, Git, CI/CD là lợi thế
Khả năng làm việc tốt trong môi trường tốc độ cao.
Có kinh nghiệm được chứng thực trong việc vận hành/dựng cấu trúc cơ sở dữ liệu (SQL,  NoSQL), lưu trữ, phân tích hệ thống.
Tư duy sáng tạo và niềm đam mê với phụ trợ và phát triển hệ thống.
Có kỹ năng làm việc nhóm, tinh thần trách nhiệm cao, kỹ năng quản lý thời gian.
Có kỹ năng tiếng Anh là một điểm cộng

"
797,"Backend Developer - Nodejs, Microservice","[
NodeJS

, 
SQL

, 
PostgreSql

]","
Tòa nhà Robot, 308C Điện Biên Phủ, District 3, Ho Chi Minh
See map

","

Fluent in NodeJS & TypeScript (import/ export of modules, promise, async wait, callbacks)
Fluent in SQL/NoSQL such as MySQL/Postgres/Mongo databases
Experience working on microservices-based projects
Experience in designing & developing RESTful APIs
Experience in design patterns (DI, IoC, Singleton, Repository, etc.), domain-driven design (DDD), and event-driven is a plus
Experience in using Jest Node.js unit testing or similar frameworks for unit testing

"
798,"Nodejs Backend Developer (NodeJS,AWS,Javascript)","[
NodeJS

, 
JavaScript

, 
AWS

]","
Tầng 2, toà nhà Nam Anh, Số 2 ngõ 63 Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Tu Liem, Ha Noi
See map

","

Có ít nhất 02 năm kinh nghiệm sử dụng chính ngôn ngữ NodeJS
Có kinh nghiệm làm việc với REST API, Redis, MySQL, MongoDB, Docker
Có tư duy lập trình tốt, yêu thích lập trình và có tính chủ động trong công việc.
Có tinh thần trách nhiệm và tỉ mỉ trong công việc.
Có khả năng đọc hiểu tài liệu tiếng Anh để phục vụ cho công việc
Có khả năng làm việc nhóm và độc lập.
Ưu tiên có kiến thức cơ bản về HTML, CSS, javascript
Ưu tiên có thể làm hệ thống cache: Redis, Memcached.
Ưu tiên có thể làm việc với hệ thống queue như: Kafka, RabbitMQ, ActiveMQ.

"
799,"Backend Web Dev (MySQL, NodeJS, MongoDB)","[
NodeJS

, 
MySQL

, 
NoSQL

, 
Fresher Accepted

]","
37/5 Be Van Cam Street, Tan Kieng Ward, District 7, District 7, Ho Chi Minh
See map

","

Từ 1 năm kinh nghiệm làm vị trí tương đương
Có kiến thức tốt và toàn diện về NodeJS, MongoDB… để có thể độc lập làm việc và tự nghiên cứu sâu hơn (nếu cần)
Có tư logic tốt trong việc xử lý các yêu cầu liên quan đến quy trình và số liệu
Có ý thức viết code sạch, tỉ mẩn, chi tiết
Ham học hỏi, sẵn sàng và có khả năng tự học ngôn ngữ công nghệ mới (nếu cần)
Có tinh thần làm việc của startup và sẵn sàng chia sẻ đào tạo cho đồng nghiệp.
*Sử dụng laptop cá nhân

"
800,JavaScript Dev (NodeJS/ReactJS) - $2500 + Bonus,"[
JavaScript

, 
NodeJS

, 
ReactJS

]","
2 Nguyen The Loc, Ward 12, Tan Binh, Ho Chi Minh
See map

","
MUST HAVE SKILLS:
At least 2.5 years of experience in ReactJS or NodeJS and ecosystem.
Good knowledge and experience with Javascript, Typescript, Css.
Experience in MongoDB and one of relational databases MySQL, Postgresql. 
Experience with RESTful API.
Familiar with at least one state management library (Redux, Mobx, React context)
Familiar with NPM, Webpack and Unit testing
Good at English speaking (Able to work foreign clients)
NICE TO HAVE:
Docker
GraphQL, Nest.js
AWS, Serverless, Microservices
TailwindCSS, Next.js, Storybook
Tags skill: React, Javascript, NodeJS, AWS, 
"
801,04 Jr-Sr. Backend Web Developers (PHP/NodeJS),"[
PHP

, 
NodeJS

, 
Laravel

]","
7th FL, Peakview Tower, 36 Hoang Cau Street, Dong Da, Ha Noi
See map

","
Education: Majoring in Information Technology, Mathematics, Electronics and Telecommunications, Mechatronics and related fields.Experience: 
1-2+ years’ web development experience required (Junior Level).
3+ years’ web development experience required (Senior Level).
Experience of developing distributed server, large-scaled server using AWS  preferred.
Have knowledge in Test Driven Development (TDD), CI/CD.
Proficient understanding of PHP 7+, Laravel 5+, MySQL 5+, Linux, RESTful API.
Good at using Linux, MySQL and Git.
Deep knowledge about OOP, SOLID, MVC patterns.
Experience with relational databases (MS SQL, PostgreSQL or Oracle) and NoSQL databases (MongoDB, DynamoDB, Elastic Search, Redis, or Cassandra)
Skills: 
Experience in unit testing with tools such as PHPUnit, Jest, and various other utilities.
Good problem solving, collaboration, and communication skills.
Can proactively learn and gain necessary skills for existing or future project.
Creating database schemas that represent and support business processes.
Medici encourages: 
Experience and good at NodeJS, Python is a plus.
Basic understanding of English on Reading and Writing skills.

"
802,"[Ha Noi] Back-End Developer (Golang, NodeJS)","[
Golang

, 
SQL

, 
NodeJS

]","
5th floor, Stellar Garden Building, 35 Le Van Thiem, Thanh Xuan, Ha Noi
See map

","
Must have
1+ years of exp for Junior, 2+ years of experience for Middle level, and 5+ years of experience in Backend Development for Senior level
At least 1 year of experienced with Golang (or we also welcome the Nodejs, Javascript engineers who want to switch from other coding languages to Golang)
Good understanding of OOP, SOLID principles, common design patterns and best practices
Good experience with unit test and integration test.
Good experience with MySQL or PostgreSQL including performance tuning and optimization
Familiarity with CI/CD, Docker, Kubernetes
Familiarity with Kafka Message Queue
Has super logical skills
Strong sense of ownership skill
Is a great communicator with strong written and verbal English skills.
Nice to have
Experience with DevOps Skills
Experience with cloud platform such as: Google Cloud, Digital Ocean

"
803,[Remote] Javascript Devs (Vuejs/Nodejs) - New branch,"[
JavaScript

, 
NodeJS

, 
VueJS

]","
Đang trong quá trình setup, Other, Da Nang
See map

","

Tối thiểu 01 năm kinh nghiệm về NodeJS hoặc VueJS

Sử dụng tốt các hệ thống quản lý source code như Github
Có tư duy phân tích tốt đẻ cùng team giải quyết các vấn đề trong công việc
Có năng lực học hỏi và khả năng tìm hiểu về công nghệ
Có tinh thần trách nhiệm cao trong công việc
Có khả năng làm việc độc lập, khả năng teamwork tốt
Ưu tiên:

Có kinh nghiệm Teamleader hoặc định hướng Teamleader
Có định hướng phát triển thành Fullstack Developer

"
804,"Blockchain Developer (Golang, NodeJS)","[
Blockchain

, 
NodeJS

, 
Golang

]","
24 - 26 Phan Dinh Giot, ward 2,, Tan Binh, Ho Chi Minh
See map

","
Must have:
 At least five years development experience with evidence of building innovative solutions
 A command of the latest blockchain and cryptographic technologies and with at least one year of hands on experience designing and developing blockchain solutions using Golang

 Experience with Tendermint and/or Cosmos SDK
 Working knowledge of Ethereum and Hyperledger
 Experience of developing with Node JS and Javascript
 An appetite for finding solutions to challenging technical problems
 A collaborative approach to working in a largely virtual organization
 Educated in computer science 
Nice to have:Knowledge in deployment: Docker, Bash script, SSH, AWS
"
805,Web Developer (Ruby on Rails/PHP/NodeJS),"[
NodeJS

, 
Ruby on Rails

, 
PHP

]","
76 B2 Street, An Loi Dong Ward, , Thu Duc City, Ho Chi Minh
See map

","
1. EducationBachelor’s degree in Computer Science or related field2. Technical experiences2.1 Must have
At least 1 year experience in front-end development
Have good knowledge or experience in front-end technologies, such as HTML5, CSS3, Javascript and Bootstrap
Proficiency in database design and SQL skills
Solid understanding of adaptive and responsive design principles
Proficient understanding of code version control tools, such as Git
Knowledge of website optimization techniques, fast page and SEO friendly
Could read English documents and communicate via chat/texting
2.2 Nice to have
Experience as Ruby on Rails Developer (or PHP/NodeJS)
Knowledge of development based on RESTful API or Microservices
Experience with front-end libraries and frameworks such as ReactJS, AngularJS, VueJS
Believe that building great applications is not only about delivering code that “works”, but involves thinking about reusability, maintainability, security and performance
Good teamwork and reliability
3. Flexible PointsWe welcome the engineers:
who want to learn Ruby on Rails as back-end programming language

who are not good at speaking English but willing to practice and improve4. Benefit

Attractive salary with high raise every year, 13th month salary, bonus according to company's business situation
Social insurance, Health insurance, Unemployment Insurance: will be paid in gross salary
PVI Health Insurance
Chance to have business trip to Singapore every year.

12 days annual leaves, increase 1 day every year . Working hours: 7 hours x 5 days/week(Monday to Friday)


Yearly company trip , Monthly Dinner, Chrismas Party , Year End Party, New Year Party, Fruitday, BBT day , Team bonding, Newborn baby gifts , wedding gift....

Free language training: English (company-sponsored), Sport Activity
Free and unlimited coffee, tea, snack, fruit... in office.
Free English class, advanced courses, sport activity…
Working from: 09:00 am to 17:00 pm. Non-working days: Saturday and Sunday and Vietnam Public Holidays
Provide MacBook Pro for work. and other necessary working tools
5. NOTICE: CANDIDATES HAVE TO PROVIDE REFERENCE INFORMATION AFTER PASSING INTERVIEW ROUND.
"
